thick,crossplane,y,x,r,temp
2.5543740022364563e-09,0.8352830563030711,1,2,0.5,200
3.0766975246398716e-09,0.8960279259131945,1,2,0.5,200
4.06820056633477e-09,1.017738908157175,1,2,0.5,200
5.065838602190024e-09,1.1389559032672754,1,2,0.5,200
6.275067420100513e-09,1.2589847513086223,1,2,0.5,200
7.977883594058983e-09,1.3745329169767666,1,2,0.5,200
1.006303617681049e-08,1.5237315049005902,1,2,0.5,200
1.2570278626805429e-08,1.6835572847983504,1,2,0.5,200
1.58796924354566e-08,1.858278871862991,1,2,0.5,200
1.9986047945014568e-08,2.0414284101371507,1,2,0.5,200
2.5118665906238016e-08,2.2186952434475855,1,2,0.5,200
3.1600560443628e-08,2.4337163454716078,1,2,0.5,200
3.980841167150703e-08,2.6636046987811355,1,2,0.5,200
5.000859967392145e-08,2.908777526211908,1,2,0.5,200
6.303073260026029e-08,3.162786196965876,1,2,0.5,200
7.941664414111952e-08,3.451308643251782,1,2,0.5,200
9.998204823224825e-08,3.7609556571891987,1,2,0.5,200
1.259155632772712e-07,4.068874932647981,1,2,0.5,200
1.5847092359613742e-07,4.389264866398563,1,2,0.5,200
1.9943344181920796e-07,4.728981574311632,1,2,0.5,200
2.5119730518047714e-07,5.114719918950998,1,2,0.5,200
3.1626360128333267e-07,5.4945297012672745,1,2,0.5,200
3.9812049121878083e-07,5.886250170002227,1,2,0.5,200
5.012563260984792e-07,6.2811311749297705,1,2,0.5,200
6.308669942734959e-07,6.701232165913537,1,2,0.5,200
7.942658198947786e-07,7.145623971086805,1,2,0.5,200
1.0000509003121504e-06,7.574006912485746,1,2,0.5,200
1.2589293528893733e-06,7.98768011520715,1,2,0.5,200
1.5849173000577555e-06,8.419567136744059,1,2,0.5,200
1.995266190606684e-06,8.83952770486485,1,2,0.5,200
2.5119222629470647e-06,9.234070132525204,1,2,0.5,200
3.1623105911837017e-06,9.618379733698154,1,2,0.5,200
3.98109036162646e-06,9.986953617996177,1,2,0.5,200
5.0118908291261875e-06,10.317934828550312,1,2,0.5,200
6.309534772963199e-06,10.635047070453384,1,2,0.5,200
7.94319360288781e-06,10.898757092134412,1,2,0.5,200
1.0000034740540998e-05,11.150927085509597,1,2,0.5,200
1.2589263743087744e-05,11.342755221779546,1,2,0.5,200
1.5848880376988448e-05,11.519113916051294,1,2,0.5,200
1.9952586918043437e-05,11.710507748092882,1,2,0.5,200
2.511888769175814e-05,11.833346720001316,1,2,0.5,200
3.162282430780527e-05,11.926348211606534,1,2,0.5,200
3.9810713345493034e-05,12.018287617019437,1,2,0.5,200
5.0118718928348985e-05,12.107158447399833,1,2,0.5,200
6.309568302985658e-05,12.128142745295786,1,2,0.5,200
7.94328138272815e-05,12.189188448128965,1,2,0.5,200
0.0001000000012200018,12.225127654749851,1,2,0.5,200
1.3103388984489118e-09,0.8454987544212673,1,1,0.1,500
1.6433470448832045e-09,0.9686768145057539,1,1,0.1,500
1.936332266152861e-09,1.0728775146060778,1,1,0.1,500
2.5489846687109022e-09,1.181362115265474,1,1,0.1,500
3.209575281976337e-09,1.298138427736065,1,1,0.1,500
3.9298375538575e-09,1.4151541273659853,1,1,0.1,500
4.986728731545492e-09,1.5076102595714098,1,1,0.1,500
6.330039353883403e-09,1.6533316189085054,1,1,0.1,500
7.936232559159524e-09,1.7611650056765005,1,1,0.1,500
9.992404861645906e-09,1.903340828837071,1,1,0.1,500
1.2629510935735305e-08,2.0663062886335495,1,1,0.1,500
1.5832056150932887e-08,2.1916314144805127,1,1,0.1,500
1.9954388179940985e-08,2.3459585444653865,1,1,0.1,500
2.515252471078463e-08,2.502198201286271,1,1,0.1,500
3.155986548635535e-08,2.6712196489046356,1,1,0.1,500
3.9818850368581946e-08,2.8574228964466517,1,1,0.1,500
5.004316809196623e-08,3.029667844667701,1,1,0.1,500
6.312161972556585e-08,3.2198726516116194,1,1,0.1,500
7.942697100054839e-08,3.4321421902913527,1,1,0.1,500
1.0002999839927455e-07,3.62679683463218,1,1,0.1,500
1.258689930738988e-07,3.8481033165669674,1,1,0.1,500
1.5845247165083434e-07,4.102765186570303,1,1,0.1,500
1.9947664616095963e-07,4.321356339186303,1,1,0.1,500
2.512175437571225e-07,4.573043883856043,1,1,0.1,500
3.1613775598377576e-07,4.785742669494453,1,1,0.1,500
3.980743833932751e-07,5.0144585683160825,1,1,0.1,500
5.012432002313068e-07,5.272235825041533,1,1,0.1,500
6.310526190992057e-07,5.517181206033548,1,1,0.1,500
7.943621075962266e-07,5.733011147425082,1,1,0.1,500
1.00002072497925e-06,5.947022893911289,1,1,0.1,500
1.2589740891406454e-06,6.163593252929896,1,1,0.1,500
1.584823486177554e-06,6.374833620265457,1,1,0.1,500
1.9952663626573343e-06,6.541554850386703,1,1,0.1,500
2.5119414080961767e-06,6.710113695194888,1,1,0.1,500
3.162223816073511e-06,6.876277754792668,1,1,0.1,500
3.9811003255231565e-06,7.026199874926692,1,1,0.1,500
5.011915671254497e-06,7.1226760095637305,1,1,0.1,500
6.309560602163205e-06,7.241064349976553,1,1,0.1,500
7.943237769975216e-06,7.346027849344136,1,1,0.1,500
1.0000001087205383e-05,7.413601206552017,1,1,0.1,500
1.2589317824480268e-05,7.4807817783404955,1,1,0.1,500
1.5848971773551285e-05,7.529156059124138,1,1,0.1,500
1.9952595882510433e-05,7.569938496503604,1,1,0.1,500
2.5118911739296693e-05,7.608087020436931,1,1,0.1,500
3.1622847667665433e-05,7.625040920663022,1,1,0.1,500
3.981068287322308e-05,7.671051234377815,1,1,0.1,500
5.01187362195884e-05,7.688583617540764,1,1,0.1,500
6.309564263480495e-05,7.717508451353002,1,1,0.1,500
7.943273313784638e-05,7.718846017932548,1,1,0.1,500
9.999995381291681e-05,7.716091407727477,1,1,0.1,500
1.1928099619911933e-09,0.5987369012368731,2,1,0.5,200
1.6659320856362774e-09,0.6739735112145089,2,1,0.5,200
2.000171992797459e-09,0.764648069523584,2,1,0.5,200
2.4297187158736755e-09,0.857138585946094,2,1,0.5,200
3.1417587842019944e-09,0.956136933050001,2,1,0.5,200
3.957383309467031e-09,1.0443167593622456,2,1,0.5,200
4.942908839239781e-09,1.1602259008791878,2,1,0.5,200
6.3643694769837196e-09,1.268395053353894,2,1,0.5,200
7.967430402799872e-09,1.418188165845988,2,1,0.5,200
1.0015995627029283e-08,1.5514442735644842,2,1,0.5,200
1.2595499853955714e-08,1.7050378020608583,2,1,0.5,200
1.5939585811825407e-08,1.8545611738285166,2,1,0.5,200
1.9790239729281475e-08,2.0238627437528725,2,1,0.5,200
2.510381491808655e-08,2.1891647068647373,2,1,0.5,200
3.169654648900509e-08,2.3826492124991403,2,1,0.5,200
3.9786060911877795e-08,2.6029173665945295,2,1,0.5,200
5.017674951766976e-08,2.8088993328674063,2,1,0.5,200
6.323771997798623e-08,3.0207787805978317,2,1,0.5,200
7.940435612486922e-08,3.269336733921262,2,1,0.5,200
1.0009145385771898e-07,3.5129414047641045,2,1,0.5,200
1.2588331327407288e-07,3.7664932127748183,2,1,0.5,200
1.5853462515136661e-07,4.020604726309736,2,1,0.5,200
1.9963929446732503e-07,4.3174639570423565,2,1,0.5,200
2.5111825535873996e-07,4.591445128369254,2,1,0.5,200
3.1619910302978715e-07,4.8882188535734645,2,1,0.5,200
3.9808990189391977e-07,5.187140186758357,2,1,0.5,200
5.011566763120067e-07,5.477539689090935,2,1,0.5,200
6.309903739190108e-07,5.788982497962662,2,1,0.5,200
7.943205784753084e-07,6.0905868974425,2,1,0.5,200
1.0001190057313464e-06,6.36930087822652,2,1,0.5,200
1.2589916425906963e-06,6.660249031902741,2,1,0.5,200
1.5848625979646848e-06,6.9396166011614895,2,1,0.5,200
1.995305229727355e-06,7.204059810855309,2,1,0.5,200
2.511806477456676e-06,7.455416206277849,2,1,0.5,200
3.1623262983354074e-06,7.670440688531393,2,1,0.5,200
3.981152054761372e-06,7.884260696760468,2,1,0.5,200
5.011869617361848e-06,8.110337273808465,2,1,0.5,200
6.309649264481526e-06,8.25320859474023,2,1,0.5,200
7.943313991340617e-06,8.396113927279755,2,1,0.5,200
9.999977898434782e-06,8.524258776718488,2,1,0.5,200
1.2589251119790882e-05,8.654014120228249,2,1,0.5,200
1.584882896982277e-05,8.728194685864635,2,1,0.5,200
1.995252669647332e-05,8.818609256192353,2,1,0.5,200
2.511884339379365e-05,8.895048011191134,2,1,0.5,200
3.16227756236631e-05,8.940550189491892,2,1,0.5,200
3.981062295055294e-05,8.96157206699878,2,1,0.5,200
5.0118720412069216e-05,9.027152394188803,2,1,0.5,200
6.309576775657935e-05,9.048864540382379,2,1,0.5,200
7.943274560346034e-05,9.078776995145324,2,1,0.5,200
9.999999765685363e-05,9.086521384401511,2,1,0.5,200
1.2603841377684964e-09,0.88677357261029,2,2,0.2,500
1.5602200433365465e-09,0.9942138583489273,2,2,0.2,500
1.966848927660391e-09,1.0988132440620053,2,2,0.2,500
2.426670187894855e-09,1.2441024889572103,2,2,0.2,500
3.0689309601425913e-09,1.3464446145297146,2,2,0.2,500
3.964089873880392e-09,1.4617673606518875,2,2,0.2,500
5.003957593952787e-09,1.5710720648763918,2,2,0.2,500
6.2437438787476545e-09,1.6876344970666861,2,2,0.2,500
7.978176019489778e-09,1.799787116835688,2,2,0.2,500
1.0024447138471445e-08,1.9028533318564171,2,2,0.2,500
1.2542612227071137e-08,2.0264615942635213,2,2,0.2,500
1.5887903887055286e-08,2.135789804710212,2,2,0.2,500
1.999406293920785e-08,2.2379785187756465,2,2,0.2,500
2.5177112702213945e-08,2.3533770475791114,2,2,0.2,500
3.1617600346805633e-08,2.447278651100333,2,2,0.2,500
3.9796227458231785e-08,2.5814713966645653,2,2,0.2,500
5.019396668568162e-08,2.6845305961204082,2,2,0.2,500
6.306971203238147e-08,2.8112720584167445,2,2,0.2,500
7.949093148019251e-08,2.8889937223121236,2,2,0.2,500
9.998298500749305e-08,2.9937205748488824,2,2,0.2,500
1.2587872694804342e-07,3.1172434283046098,2,2,0.2,500
1.5841051651834212e-07,3.2086519415429566,2,2,0.2,500
1.9951766988976601e-07,3.327922281251078,2,2,0.2,500
2.5118067467751784e-07,3.4164592730730634,2,2,0.2,500
3.161715908382041e-07,3.5171298714646286,2,2,0.2,500
3.9809476986522343e-07,3.605158090444672,2,2,0.2,500
5.011624194321122e-07,3.710804407610075,2,2,0.2,500
6.309409874374719e-07,3.794901099869174,2,2,0.2,500
7.941901042408544e-07,3.890547186910206,2,2,0.2,500
1.0000421267361704e-06,3.9679732068037046,2,2,0.2,500
1.2589120973635326e-06,4.045129086174735,2,2,0.2,500
1.584947074666669e-06,4.109052957626691,2,2,0.2,500
1.995267108020913e-06,4.194425442276355,2,2,0.2,500
2.51188915178474e-06,4.255674494593415,2,2,0.2,500
3.162306284554404e-06,4.317945914791144,2,2,0.2,500
3.981059532737981e-06,4.353319485901756,2,2,0.2,500
5.011821157200749e-06,4.385468150565067,2,2,0.2,500
6.3096114098324e-06,4.409385999443873,2,2,0.2,500
7.943260129369139e-06,4.445622636279428,2,2,0.2,500
1.0000008627195067e-05,4.45512319414121,2,2,0.2,500
1.258925884742072e-05,4.475049745817202,2,2,0.2,500
1.584891682942339e-05,4.506066247771432,2,2,0.2,500
1.9952549575359604e-05,4.520632436094562,2,2,0.2,500
2.5118816049217593e-05,4.524846672543516,2,2,0.2,500
3.162282049494148e-05,4.528000891428089,2,2,0.2,500
3.9810689688517675e-05,4.524667258041912,2,2,0.2,500
5.01187396029889e-05,4.531499901904404,2,2,0.2,500
6.309566397877331e-05,4.546615422962002,2,2,0.2,500
7.943274789699764e-05,4.561455677627935,2,2,0.2,500
0.00010000001848280496,4.539321847067954,2,2,0.2,500
1.2160800994341438e-09,0.8156597676986648,1,1,0.1,400
1.6181358893011433e-09,0.9466384410834614,1,1,0.1,400
2.058372811044655e-09,1.0018251213749267,1,1,0.1,400
2.6130169158676076e-09,1.128382340386501,1,1,0.1,400
3.128626752093469e-09,1.2283907864798187,1,1,0.1,400
4.038677258831518e-09,1.3412733852515535,1,1,0.1,400
5.0111675478613765e-09,1.466456554141956,1,1,0.1,400
6.270743138210938e-09,1.5889990940507062,1,1,0.1,400
7.980168299873494e-09,1.7064742743391783,1,1,0.1,400
9.987697922178669e-09,1.8469652483811236,1,1,0.1,400
1.2576001316937494e-08,1.9978956185434873,1,1,0.1,400
1.5868888506908285e-08,2.1233870138543764,1,1,0.1,400
1.9932316753819348e-08,2.298096860195439,1,1,0.1,400
2.51637010350965e-08,2.4517806680659215,1,1,0.1,400
3.1588525085920603e-08,2.6157577758302337,1,1,0.1,400
3.9784919788706456e-08,2.7815321545627145,1,1,0.1,400
5.017010008448984e-08,2.97932260635541,1,1,0.1,400
6.301856081022759e-08,3.1588056602972774,1,1,0.1,400
7.940408373675939e-08,3.3883606349432123,1,1,0.1,400
9.999735001325003e-08,3.6157228657168052,1,1,0.1,400
1.2593954221127372e-07,3.81210189355704,1,1,0.1,400
1.585578344209207e-07,4.056663176272903,1,1,0.1,400
1.9956353460921066e-07,4.311375186381216,1,1,0.1,400
2.5118167144778934e-07,4.569954813485113,1,1,0.1,400
3.1625779868230977e-07,4.805794051123084,1,1,0.1,400
3.981205774181592e-07,5.07378708400399,1,1,0.1,400
5.011994035176792e-07,5.310394894168621,1,1,0.1,400
6.309802512931482e-07,5.581651853016509,1,1,0.1,400
7.943074602420548e-07,5.8308221917095295,1,1,0.1,400
1.000055359765584e-06,6.088566053216389,1,1,0.1,400
1.2590046900192107e-06,6.3125919669034465,1,1,0.1,400
1.5847342141009215e-06,6.542085282754018,1,1,0.1,400
1.995225109872949e-06,6.745875827931886,1,1,0.1,400
2.511926768649933e-06,6.966276922455709,1,1,0.1,400
3.1622966091934167e-06,7.130959880773952,1,1,0.1,400
3.981054941049364e-06,7.292408677549773,1,1,0.1,400
5.011897177695406e-06,7.459430650686027,1,1,0.1,400
6.309550748638467e-06,7.572667375860036,1,1,0.1,400
7.943220370536758e-06,7.683801764649245,1,1,0.1,400
1.0000039709260276e-05,7.784737946903539,1,1,0.1,400
1.258929301375324e-05,7.89040000101269,1,1,0.1,400
1.5848850963094533e-05,7.934729301946346,1,1,0.1,400
1.9952668771148162e-05,7.980599994490039,1,1,0.1,400
2.5118902345022208e-05,8.046137524084417,1,1,0.1,400
3.1622831776145434e-05,8.090249048916878,1,1,0.1,400
3.981063026288663e-05,8.104605159565706,1,1,0.1,400
5.0118614969127823e-05,8.129357179082671,1,1,0.1,400
6.309569653655976e-05,8.15245839423771,1,1,0.1,400
7.943279839425969e-05,8.15938602044684,1,1,0.1,400
9.999996697925493e-05,8.185096356071826,1,1,0.1,400
1.2027018572567676e-09,0.8676414730549087,2,1,0.2,400
1.661440635191636e-09,0.9795590590686379,2,1,0.2,400
2.1304093902691892e-09,1.0759527428421929,2,1,0.2,400
2.5112542622927167e-09,1.2128184286161092,2,1,0.2,400
3.1103103566131943e-09,1.2868852046707422,2,1,0.2,400
3.963284474424815e-09,1.4336498579490815,2,1,0.2,400
4.882743711050655e-09,1.5406550849918492,2,1,0.2,400
6.334037452422202e-09,1.6848502805370527,2,1,0.2,400
7.92025593490235e-09,1.8072455430881913,2,1,0.2,400
1.000294920130702e-08,1.9161715036418348,2,1,0.2,400
1.2612109634855139e-08,2.059266880060251,2,1,0.2,400
1.5791985278630345e-08,2.1872022834989258,2,1,0.2,400
1.993011538427702e-08,2.3440099819930413,2,1,0.2,400
2.5100451219361487e-08,2.4603747321794502,2,1,0.2,400
3.1575769683306925e-08,2.619938026391395,2,1,0.2,400
3.978616178891178e-08,2.7681893918482072,2,1,0.2,400
5.006995395145084e-08,2.8906492749208703,2,1,0.2,400
6.30729177581705e-08,3.072654337852354,2,1,0.2,400
7.944122999772949e-08,3.2028773498013425,2,1,0.2,400
1.0001201488203112e-07,3.38449853242214,2,1,0.2,400
1.2593736866385573e-07,3.5529966487769844,2,1,0.2,400
1.5850020276235031e-07,3.703624807924691,2,1,0.2,400
1.9955096539276414e-07,3.862044285727514,2,1,0.2,400
2.511087379925914e-07,4.046614547257869,2,1,0.2,400
3.162189683497909e-07,4.198715419190319,2,1,0.2,400
3.980074839003002e-07,4.375382419992411,2,1,0.2,400
5.012299822391699e-07,4.542583096577823,2,1,0.2,400
6.309589628740504e-07,4.678588002005462,2,1,0.2,400
7.943208334961131e-07,4.817260039272597,2,1,0.2,400
1.000035796092543e-06,4.950724667872585,2,1,0.2,400
1.2589101721827393e-06,5.102962558121329,2,1,0.2,400
1.58493468308712e-06,5.199657643028992,2,1,0.2,400
1.9952666984063576e-06,5.3367847701873234,2,1,0.2,400
2.511846744236533e-06,5.425243861519809,2,1,0.2,400
3.162239699002886e-06,5.508424728579635,2,1,0.2,400
3.981045331159167e-06,5.60254515515091,2,1,0.2,400
5.011842077575367e-06,5.691440152170022,2,1,0.2,400
6.309603716505429e-06,5.728604435531316,2,1,0.2,400
7.943320071072844e-06,5.784580900753978,2,1,0.2,400
1.0000026021254886e-05,5.842183832472508,2,1,0.2,400
1.258923862590592e-05,5.867892813323377,2,1,0.2,400
1.5848856768712137e-05,5.893940846174029,2,1,0.2,400
1.9952593237015174e-05,5.921685413063557,2,1,0.2,400
2.5118907459736355e-05,5.944421437417523,2,1,0.2,400
3.162276802354318e-05,5.941510458126445,2,1,0.2,400
3.9810678420767975e-05,5.970511420632696,2,1,0.2,400
5.011871522839221e-05,5.960840946813815,2,1,0.2,400
6.309579691217818e-05,5.9795199593452475,2,1,0.2,400
7.943274406543857e-05,5.995802622364266,2,1,0.2,400
9.999999316854452e-05,5.989409001372928,2,1,0.2,400
1.1337313210794962e-09,0.7538762245437425,1,1,0.3,400
1.5650851764152964e-09,0.8416473076785888,1,1,0.3,400
1.9997475962216833e-09,0.9527355389618635,1,1,0.3,400
2.5172882912484014e-09,1.0589179159092967,1,1,0.3,400
3.1984244325070185e-09,1.1754470777412989,1,1,0.3,400
3.9122059633097844e-09,1.2646327465665677,1,1,0.3,400
5.102509221692743e-09,1.399238817590372,1,1,0.3,400
6.337006293452962e-09,1.5287083061869293,1,1,0.3,400
7.940330439955838e-09,1.6555744824006553,1,1,0.3,400
1.005220068387878e-08,1.7924063160966361,1,1,0.3,400
1.2573352353625394e-08,1.9399858292142096,1,1,0.3,400
1.582195913559702e-08,2.0944792813103037,1,1,0.3,400
1.9965097322522216e-08,2.2678314663664207,1,1,0.3,400
2.5083976931154235e-08,2.444305090338208,1,1,0.3,400
3.15768123442927e-08,2.6573606446362925,1,1,0.3,400
3.975529080494509e-08,2.827168012729853,1,1,0.3,400
5.0014315399824874e-08,3.0636859188112524,1,1,0.3,400
6.312354836629384e-08,3.2753686768148356,1,1,0.3,400
7.938974063345429e-08,3.4978644773519156,1,1,0.3,400
1.000306927941252e-07,3.7509514541690994,1,1,0.3,400
1.2595799930785795e-07,3.9992983258596904,1,1,0.3,400
1.5854048267491706e-07,4.274155983349072,1,1,0.3,400
1.9959733545267572e-07,4.5114873349014015,1,1,0.3,400
2.512534310576761e-07,4.808764185514998,1,1,0.3,400
3.162523792660874e-07,5.091945515266226,1,1,0.3,400
3.9808326002693093e-07,5.366746373999877,1,1,0.3,400
5.011629163362455e-07,5.668413770861897,1,1,0.3,400
6.309836087838808e-07,5.932378613997425,1,1,0.3,400
7.942393159728552e-07,6.21714630674044,1,1,0.3,400
1.0000027133002344e-06,6.501250382211473,1,1,0.3,400
1.2589257500031213e-06,6.767211948158417,1,1,0.3,400
1.584914729579804e-06,7.002181028162843,1,1,0.3,400
1.9952847828054007e-06,7.264807420280271,1,1,0.3,400
2.511829583807882e-06,7.472218771844209,1,1,0.3,400
3.162275760064346e-06,7.672375331619447,1,1,0.3,400
3.98115862705451e-06,7.8602115984059155,1,1,0.3,400
5.011918451831549e-06,8.027538057513988,1,1,0.3,400
6.30965727303677e-06,8.162832680072269,1,1,0.3,400
7.943177977169062e-06,8.26840572634173,1,1,0.3,400
1.0000022969877801e-05,8.375932136742652,1,1,0.3,400
1.2589322121186076e-05,8.475569052387483,1,1,0.3,400
1.584890132073006e-05,8.526784922780829,1,1,0.3,400
1.995264464060678e-05,8.597238619659086,1,1,0.3,400
2.5118916797283143e-05,8.639662013146516,1,1,0.3,400
3.1622810473566565e-05,8.676511905247736,1,1,0.3,400
3.981074422253268e-05,8.709818806373347,1,1,0.3,400
5.011862110787115e-05,8.740799466541786,1,1,0.3,400
6.309564883507817e-05,8.75759919892932,1,1,0.3,400
7.943283696103996e-05,8.774276288867346,1,1,0.3,400
0.00010000009317771337,8.781847367356468,1,1,0.3,400
1.2877109564677202e-09,0.7502156565870854,2,1,0.5,300
1.5656218637941307e-09,0.8470882247861427,2,1,0.5,300
2.0200506509109373e-09,0.9334755197239502,2,1,0.5,300
2.5028522071246685e-09,1.0065263848756694,2,1,0.5,300
3.122140574840095e-09,1.1365618089267782,2,1,0.5,300
3.882110308106426e-09,1.2543536349534068,2,1,0.5,300
5.0854475732720095e-09,1.389584120974565,2,1,0.5,300
6.242531881074979e-09,1.5152676574917159,2,1,0.5,300
7.97383378150251e-09,1.6525124068636632,2,1,0.5,300
1.0057228424303076e-08,1.7894484470887042,2,1,0.5,300
1.2605052387907362e-08,1.9635103898913566,2,1,0.5,300
1.5927741030340828e-08,2.1208071511717685,2,1,0.5,300
1.9896050102055867e-08,2.3016899448464248,2,1,0.5,300
2.508601807164586e-08,2.468179603669463,2,1,0.5,300
3.166601247795277e-08,2.6580979379733205,2,1,0.5,300
3.982428588275385e-08,2.8703026589967178,2,1,0.5,300
5.0043192412087394e-08,3.088038465369604,2,1,0.5,300
6.30591441679266e-08,3.3068602531453553,2,1,0.5,300
7.942875891081428e-08,3.516912171603706,2,1,0.5,300
9.993385185743782e-08,3.7893646178489324,2,1,0.5,300
1.2588567622859371e-07,4.024219280817582,2,1,0.5,300
1.5856122514895176e-07,4.304285159947037,2,1,0.5,300
1.9948169927477053e-07,4.545422785668735,2,1,0.5,300
2.5119541196718987e-07,4.811063690561593,2,1,0.5,300
3.161686760166582e-07,5.07692424933466,2,1,0.5,300
3.9813570918822495e-07,5.373067577949558,2,1,0.5,300
5.011492688871923e-07,5.6382054901110745,2,1,0.5,300
6.309703834012332e-07,5.904195175596101,2,1,0.5,300
7.94435251365378e-07,6.178163522666549,2,1,0.5,300
1.0000808301229334e-06,6.402002435361856,2,1,0.5,300
1.2589570879989676e-06,6.666382794040193,2,1,0.5,300
1.5848526937074585e-06,6.902016917490559,2,1,0.5,300
1.9953633230283964e-06,7.135659912036912,2,1,0.5,300
2.5118834358906558e-06,7.3167165782333194,2,1,0.5,300
3.162272161125704e-06,7.511804213915449,2,1,0.5,300
3.981016170056485e-06,7.662433570773503,2,1,0.5,300
5.011920525957067e-06,7.815154256477375,2,1,0.5,300
6.309528626129986e-06,7.944074989152922,2,1,0.5,300
7.943289460232386e-06,8.031718276058317,2,1,0.5,300
9.999972434569485e-06,8.13400865066841,2,1,0.5,300
1.258934890621907e-05,8.196758642287849,2,1,0.5,300
1.584895373493736e-05,8.253396040006393,2,1,0.5,300
1.9952524464155388e-05,8.317004209563924,2,1,0.5,300
2.511896717303628e-05,8.36676262372577,2,1,0.5,300
3.162267164954855e-05,8.410022023599653,2,1,0.5,300
3.981065233650749e-05,8.439900014009016,2,1,0.5,300
5.011864594007381e-05,8.454257433208143,2,1,0.5,300
6.309572542517135e-05,8.469930364223737,2,1,0.5,300
7.943279817540126e-05,8.481124140094437,2,1,0.5,300
9.999998525110005e-05,8.478923078476544,2,1,0.5,300
1.339970559517745e-09,0.8879851259423561,1,2,0.1,400
1.606873109257226e-09,1.0137899239618342,1,2,0.1,400
1.923519243066342e-09,1.1365731810522421,1,2,0.1,400
2.5395170703111207e-09,1.2583323945878782,1,2,0.1,400
3.1865768965768282e-09,1.3935238337593066,1,2,0.1,400
4.049098191204048e-09,1.5153918695148345,1,2,0.1,400
4.9523085334316e-09,1.6558113238337429,1,2,0.1,400
6.255732750270791e-09,1.8042123986918257,1,2,0.1,400
7.893651561693909e-09,1.9176442448835609,1,2,0.1,400
9.990675765120053e-09,2.053894690073216,1,2,0.1,400
1.2556456449747686e-08,2.1889158433848293,1,2,0.1,400
1.5889056611657297e-08,2.3368422672892954,1,2,0.1,400
1.9949832150589636e-08,2.465462215074499,1,2,0.1,400
2.5151971827333326e-08,2.6311178146373924,1,2,0.1,400
3.163408761201606e-08,2.7745768584221064,1,2,0.1,400
3.971686017425053e-08,2.9205061847112512,1,2,0.1,400
5.00674647017912e-08,3.09485816356978,1,2,0.1,400
6.312492726775474e-08,3.2552074972720306,1,2,0.1,400
7.950852739497028e-08,3.431645738089692,1,2,0.1,400
1.0000508564031855e-07,3.5863553209967822,1,2,0.1,400
1.2586938445650154e-07,3.7800460874675257,1,2,0.1,400
1.5843643198551453e-07,3.937312282585721,1,2,0.1,400
1.9957945698874778e-07,4.136054612623928,1,2,0.1,400
2.511582237368582e-07,4.313514817811982,1,2,0.1,400
3.162146073490157e-07,4.493922555502581,1,2,0.1,400
3.981019123805726e-07,4.680152407741226,1,2,0.1,400
5.011646315224253e-07,4.87776644499141,1,2,0.1,400
6.309404902315674e-07,5.063624830710795,1,2,0.1,400
7.94220865296486e-07,5.244909851870246,1,2,0.1,400
9.999382594495237e-07,5.399901547062608,1,2,0.1,400
1.2589001665624202e-06,5.572978872711324,1,2,0.1,400
1.5848836173475338e-06,5.762758042511463,1,2,0.1,400
1.995323533596803e-06,5.9002841298332385,1,2,0.1,400
2.5118165845971212e-06,6.045958096464751,1,2,0.1,400
3.1622418084709736e-06,6.182378075549713,1,2,0.1,400
3.9810376387341286e-06,6.3161660331923395,1,2,0.1,400
5.011906466394677e-06,6.409637327133987,1,2,0.1,400
6.309505302159339e-06,6.504991642367178,1,2,0.1,400
7.943237483160832e-06,6.583936030824245,1,2,0.1,400
9.99996165387849e-06,6.668700336801131,1,2,0.1,400
1.25893438806161e-05,6.714230334288909,1,2,0.1,400
1.584885986396094e-05,6.756382006439364,1,2,0.1,400
1.9952634851131898e-05,6.8232143833388506,1,2,0.1,400
2.5118983835722924e-05,6.8370049436885925,1,2,0.1,400
3.162276228198959e-05,6.8781387899128745,1,2,0.1,400
3.981075980548384e-05,6.897410229140536,1,2,0.1,400
5.011859796249261e-05,6.918000750534483,1,2,0.1,400
6.309562155890987e-05,6.925439605635903,1,2,0.1,400
7.94328778604472e-05,6.934639399756163,1,2,0.1,400
9.999995178186582e-05,6.954113772428729,1,2,0.1,400
1.1762255583756194e-09,0.7599472444653406,2,1,0.4,300
1.5425663729402256e-09,0.8239635707658406,2,1,0.4,300
1.994434771293169e-09,0.9293929428209873,2,1,0.4,300
2.5639297034717405e-09,1.0127116727775587,2,1,0.4,300
3.0774920668656416e-09,1.1320359391427908,2,1,0.4,300
4.028897496740608e-09,1.2321127674336032,2,1,0.4,300
5.058041160107774e-09,1.3577639455646853,2,1,0.4,300
6.236443136498364e-09,1.4966386297595253,2,1,0.4,300
7.892816223717497e-09,1.6158758953425365,2,1,0.4,300
1.0013092511053682e-08,1.7580017291268442,2,1,0.4,300
1.2487073779082554e-08,1.8965103223286006,2,1,0.4,300
1.5881127201169712e-08,2.051636941426981,2,1,0.4,300
1.9919344495218324e-08,2.207008713288943,2,1,0.4,300
2.5045751557643662e-08,2.357605789066184,2,1,0.4,300
3.17131834443934e-08,2.5525953587674324,2,1,0.4,300
3.985421981071812e-08,2.7330456329551436,2,1,0.4,300
5.012256505414254e-08,2.9204586706811715,2,1,0.4,300
6.302383645784318e-08,3.123231942205785,2,1,0.4,300
7.940042212076783e-08,3.3205655593426466,2,1,0.4,300
1.0002251063640883e-07,3.5271720412787,2,1,0.4,300
1.2588658661946887e-07,3.7375417319288133,2,1,0.4,300
1.5847779715644776e-07,3.967905929328572,2,1,0.4,300
